1,Hulu,https://www.happyon.jp/
2,Netflix,https://www.netflix.com/jp/
3,amazonプライム,https://www.amazon.co.jp/Amazon-Video/b/ref=sv_atv_logo?node=2351649051&ie=UTF8
4,U-NEXT,https://video.unext.jp/
5,バンダイチャンネル,https://www.b-ch.com/
6,dTV,https://dch.dmkt-sp.jp/
7,dアニメストア,https://anime.dmkt-sp.jp/animestore/tp_pc
50,Hulu,古いURL
100,Hulu,新しいURL
