https://www.happyon.jp/,Hulu
https://www.netflix.com/jp/,Netflix
https://www.amazon.co.jp/Amazon-Video/b/ref=sv_atv_logo?node=2351649051&ie=UTF8,amazonプライム
https://video.unext.jp/,U-NEXT
https://www.b-ch.com/,バンダイチャンネル
https://dch.dmkt-sp.jp/,dTV
https://anime.dmkt-sp.jp/animestore/tp_pc,dアニメストア
